,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
1549,Term: Winter 18 | ,Name: NUT        116B            | ,Section: 001               | ,"Instructor: Zivkovic, Angela | ",Course ID: 64674           | ,Required                 ,NUTRITION THERAPY+PATHOPHYSIOLOGY      ,Author: NELMS         ,Edition: 3RD 16 ,Published Date: 2016,ISBN: 9781305111967
1550,Term: Winter 18 | ,Name: NUT        116BL           | ,Section: 001               | ,"Instructor: Steinberg, Francene | ",Course ID: 64675           | ,Required                 ,NUTRITION COUNSELING+SKILL DEVELOPMENT ,Author: BAUER         ,Edition: 3RD 16 ,Published Date: 2016,ISBN: 9781305252486
1551,Term: Winter 18 | ,Name: NUT        116BL           | ,Section: 001               | ,"Instructor: Steinberg, Francene | ",Course ID: 64675           | ,Required                 ,NUTRITION THERAPY+PATHOPHYSIOLOGY      ,Author: NELMS         ,Edition: 3RD 16 ,Published Date: 2016,ISBN: 9781305111967
1552,Term: Winter 18 | ,Name: NUT        118             | ,Section: 001               | ,"Instructor: Heinig, Meredith | ",Course ID: 64676           | ,Required                 ,ICLICKER/REEF PACKAGE                  ,Author: ICLICKER      ,Edition: ,Published Date: NA,ISBN: 9781319149628
1553,Term: Winter 18 | ,Name: PER        002             | ,Section: ALL               | ,Instructor:  | ,Course ID:                 | ,Required                 ,PERSIAN IN USE                         ,Author: SEDIGHI       ,Edition: 15     ,Published Date: 2015,ISBN: 9789087282172
1554,Term: Winter 18 | ,Name: PER        022             | ,Section: 001               | ,"Instructor: Saberi-Najafi, Navid | ",Course ID: 66073           | ,Required                 ,PERSIAN LEARNER PART THREE             ,Author: NOJOURNIAN    ,Edition: ,Published Date: NA,ISBN: 9780998863290
1555,Term: Winter 18 | ,Name: PFS        259             | ,Section: 004               | ,"Instructor: Kemp, Margaret | ",Course ID: 75470           | ,Required                 ,BREATH IN ACTION                       ,Author: COOK          ,Edition: 2009   ,Published Date: 2009,ISBN: 9781843109426
1556,Term: Winter 18 | ,Name: PFS        259             | ,Section: 004               | ,"Instructor: Kemp, Margaret | ",Course ID: 75470           | ,Required                 ,BRIEF WONDROUS LIFE OF OSCAR WAO       ,Author: DIAZ          ,Edition: 07     ,Published Date: 2007,ISBN: 9781594483295
1557,Term: Winter 18 | ,Name: PHE        044             | ,Section: 001               | ,"Instructor: Yoder, Karen | ",Course ID: 66330           | ,Required                 ,"HEALTH:THE BASICS,GREEN ED.            ",Author: DONATELLE     ,Edition: (9TH)11,Published Date: 2011,ISBN: 9780321626400
1558,Term: Winter 18 | ,Name: PHE        120             | ,Section: 001               | ,"Instructor: Doten, Steven | ",Course ID: 66546           | ,Required                 ,SPORTS IN SOCIETY                      ,Author: COAKLEY       ,Edition: 11TH 15,Published Date: 2015,ISBN: 9780078022524
1559,Term: Winter 18 | ,Name: PHE        141             | ,Section: 001               | ,"Instructor: Bronzan, Stephen | ",Course ID: 66547           | ,Required                 ,SPORT PHYSIOLOGY FOR COACHES           ,Author: SHARKEY       ,Edition: 06     ,Published Date: 2006,ISBN: 9780736051729
1560,Term: Winter 18 | ,Name: PHE        141             | ,Section: 001               | ,"Instructor: Bronzan, Stephen | ",Course ID: 66547           | ,Required                 ,SPORT SKILL INSTRUCTION FOR COACHES    ,Author: WRISBERG      ,Edition: 07     ,Published Date: 2007,ISBN: 9780736039871
1561,Term: Winter 18 | ,Name: PHE        143             | ,Section: 001               | ,"Instructor: Bronzan, Stephen | ",Course ID: 66548           | ,Required                 ,COACHING FOR THE INNER EDGE            ,Author: VEALEY        ,Edition: 05     ,Published Date: 2005,ISBN: 9781885693594
1562,Term: Winter 18 | ,Name: PHI        001             | ,Section: ALL               | ,"Instructor: GILMORE, C | ",Course ID:                 | ,Required                 ,PHAEDO                                 ,Author: PLATO         ,Edition: 77     ,Published Date: 1977,ISBN: 9780915144181
1563,Term: Winter 18 | ,Name: PHI        005             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,CRITICAL REASONING                     ,Author: CEDERBLOM     ,Edition: 7TH 12 ,Published Date: 2012,ISBN: 9780495808787
1564,Term: Winter 18 | ,Name: PHI        021             | ,Section: ALL               | ,"Instructor: SZAIF, J | ",Course ID:                 | ,Required                 ,READINGS IN ANCIENT GREEK PHILOSOPHY...,Author: COHEN         ,Edition: 4TH 11 ,Published Date: 2011,ISBN: 9781603844628
1565,Term: Winter 18 | ,Name: PHI        022             | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,MODERN PHILOSOPHY                      ,Author: ARIEW         ,Edition: 2ND 09 ,Published Date: 2009,ISBN: 9780872209787
1566,Term: Winter 18 | ,Name: PHI        103             | ,Section: 001               | ,"Instructor: Dorsey, Jonathan | ",Course ID: 74843           | ,Required                 ,PHILOSOPHY OF MIND:GUIDE+ANTHOLOGY     ,Author: HEIL          ,Edition: 04     ,Published Date: 2004,ISBN: 9780199253838
1567,Term: Winter 18 | ,Name: PHI        111             | ,Section: 001               | ,"Instructor: Gilmore, Cody | ",Course ID: 74844           | ,Required                 ,TIME+SPACE                             ,Author: DAINTON       ,Edition: 2ND 10 ,Published Date: 2010,ISBN: 9780773537477
1568,Term: Winter 18 | ,Name: PHI        112             | ,Section: ALL               | ,"Instructor: LANDRY, E | ",Course ID:                 | ,Required                 ,THE LOGIC BOOK CUSTOM                  ,Author: BERGMANN      ,Edition: 6TH    ,Published Date: NA,ISBN: 9781308883755
1569,Term: Winter 18 | ,Name: PHI        117             | ,Section: 001               | ,"Instructor: Houk, Timothy | ",Course ID: 75052           | ,Required                 ,MORAL DISCOURSE+PRACTICE               ,Author: DARWALL       ,Edition: 97     ,Published Date: 1997,ISBN: 9780195096699
1570,Term: Winter 18 | ,Name: PHI        131             | ,Section: 001               | ,"Instructor: Landry, Elaine | ",Course ID: 74846           | ,Required                 ,THINKING ABOUT MATHEMATICS             ,Author: SHAPIRO       ,Edition: 00     ,Published Date: 2000,ISBN: 9780192893062
1571,Term: Winter 18 | ,Name: PHI        174             | ,Section: 001               | ,"Instructor: Mattey, George | ",Course ID: 74849           | ,Required                 ,TREATISE OF HUMAN NATURE               ,Author: HUME          ,Edition: 00     ,Published Date: 2000,ISBN: 9780198751724
1572,Term: Winter 18 | ,Name: PHY        007A            | ,Section: ALL A & B         | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,ICLICKER/REEF PACKAGE                  ,Author: ICLICKER      ,Edition: ,Published Date: NA,ISBN: 9781319149628
1573,Term: Winter 18 | ,Name: PHY        007A            | ,Section: ALL A & B         | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,PHY 7A F17                             ,Author: WEBB          ,Edition: ,Published Date: NA,ISBN: 9780738091587
1574,Term: Winter 18 | ,Name: PHY        007B            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,PHY 7B F17                             ,Author: POTTER        ,Edition: ,Published Date: NA,ISBN: 9780738091433
1575,Term: Winter 18 | ,Name: PHY        007C            | ,Section: ALL               | ,Instructor: TBD | ,Course ID:                 | ,Required                 ,PHY 7C F17                             ,Author: WEBB          ,Edition: ,Published Date: NA,ISBN: 9780738091440
1576,Term: Winter 18 | ,Name: PHY        009HB           | ,Section: ALL               | ,"Instructor: RANGAMANI, M | ",Course ID:                 | ,Required                 ,SIX IDEAS THAT SHAPED PHYSICS UNIT T   ,Author: MOORE         ,Edition: ,Published Date: NA,ISBN: 9781260034066
1577,Term: Winter 18 | ,Name: PHY        009HB           | ,Section: ALL               | ,"Instructor: RANGAMANI, M | ",Course ID:                 | ,Required                 ,SIX IDEAS THAT SHAPED PHYSICS:UNIT R...,Author: MOORE         ,Edition: 3RD 17 ,Published Date: 2017,ISBN: 9780077600952
1578,Term: Winter 18 | ,Name: PHY        009HE           | ,Section: 001               | ,"Instructor: Vishik, Inna | ",Course ID: 67193           | ,Required                 ,MODERN PHYSICS                         ,Author: HARRIS        ,Edition: 2ND 08 ,Published Date: 2008,ISBN: 9780805303087
1579,Term: Winter 18 | ,Name: PHY        010             | ,Section: ALL               | ,"Instructor: ZIMANYI, G | ",Course ID:                 | ,Required                 ,QUANTUM UNIVERSE                       ,Author: HEY           ,Edition: 2ND 04 ,Published Date: 2004,ISBN: 9780521564571
1580,Term: Winter 18 | ,Name: PHY        105B            | ,Section: 001               | ,Instructor: Calderon De La Barca | ,Course ID: 67372           | ,Required                 ,INTRO.TO CLASSICAL MECHANICS           ,Author: MORIN         ,Edition: 07     ,Published Date: 2007,ISBN: 9780521876223
1581,Term: Winter 18 | ,Name: PHY        110A            | ,Section: 001               | ,"Instructor: Scalettar, Richard | ",Course ID: 67373           | ,Required                 ,INTRO.TO ELECTRODYNAMICS               ,Author: GRIFFITHS     ,Edition: 4TH 13 ,Published Date: 2013,ISBN: 9780321856562
1582,Term: Winter 18 | ,Name: PHY        116B            | ,Section: ALL               | ,"Instructor: PREBYS, E | ",Course ID:                 | ,Required                 ,ART OF ELECTRONICS                     ,Author: HOROWITZ      ,Edition: 3RD 15 ,Published Date: 2015,ISBN: 9780521809269
1583,Term: Winter 18 | ,Name: PHY        130A            | ,Section: 001               | ,"Instructor: Pantic, Emilija | ",Course ID: 67378           | ,Required                 ,PARTICLE PHYSICS                       ,Author: MARTIN        ,Edition: 4TH 15 ,Published Date: 2015,ISBN: 9781118912164
1584,Term: Winter 18 | ,Name: PHY        140A            | ,Section: 001               | ,"Instructor: Taufour, Valentin | ",Course ID: 67379           | ,Required                 ,INTRO.TO SOLID STATE PHYSICS           ,Author: KITTEL        ,Edition: 8TH 05 ,Published Date: 2005,ISBN: 9780471415268
1585,Term: Winter 18 | ,Name: PHY        150             | ,Section: 001               | ,"Instructor: Curro, Nicholas | ",Course ID: 75280           | ,Required                 ,MODERN APPROACH TO QUANTUM MECHANICS   ,Author: TOWNSEND      ,Edition: 2ND 12 ,Published Date: 2012,ISBN: 9781891389788
1586,Term: Winter 18 | ,Name: PHY        153             | ,Section: 001               | ,"Instructor: Wittman, David | ",Course ID: 74925           | ,Required                 ,INTRO.TO MODERN ASTROPHYSICS           ,Author: CARROLL       ,Edition: 2ND 07 ,Published Date: 2007,ISBN: 9780805304022
1587,Term: Winter 18 | ,Name: PHY        155             | ,Section: 001               | ,"Instructor: Hubeny, Veronika | ",Course ID: 67381           | ,Required                 ,GRAVITY:INTRO.TO EINSTEIN'S GEN.RELAT. ,Author: HARTLE        ,Edition: 03     ,Published Date: 2003,ISBN: 9780805386622
1588,Term: Winter 18 | ,Name: PHY        200B            | ,Section: 001               | ,"Instructor: Zieve, Rena | ",Course ID: 67676           | ,Required                 ,MODERN ELECTRODYNAMICS                 ,Author: ZANGWILL      ,Edition: 12     ,Published Date: 2012,ISBN: 9780521896979
1589,Term: Winter 18 | ,Name: PHY        204B            | ,Section: 001               | ,"Instructor: Kaloper, Nemanja | ",Course ID: 67677           | ,Required                 ,MATH.METHODS F/PHYSICISTS              ,Author: ARFKEN        ,Edition: 7TH 13 ,Published Date: 2013,ISBN: 9780123846549
1590,Term: Winter 18 | ,Name: PHY        215B            | ,Section: 001               | ,"Instructor: Fong, Ching-Yao | ",Course ID: 67678           | ,Required                 ,PRIN.OF QUANTUM MECHANICS (PAPER)      ,Author: SHANKAR       ,Edition: 80     ,Published Date: 1980,ISBN: 9781461576754
1591,Term: Winter 18 | ,Name: PHY        219B            | ,Section: 001               | ,"Instructor: Cox, Daniel | ",Course ID: 74821           | ,Required                 ,STATISTICAL MECHANICS                  ,Author: PATHRIA       ,Edition: 3RD 11 ,Published Date: 2011,ISBN: 9780123821881
1592,Term: Winter 18 | ,Name: PHY        240B            | ,Section: 001               | ,"Instructor: Pickett, Warren | ",Course ID: 67680           | ,Required                 ,SOLID STATE PHYSICS                    ,Author: GROSSO        ,Edition: 2ND 14 ,Published Date: 2014,ISBN: 9780123850300
1593,Term: Winter 18 | ,Name: PHY        245B            | ,Section: 001               | ,"Instructor: Cheng, Hsin-Chia | ",Course ID: 67681           | ,Optional                 ,DYNAMICS OF THE STANDARD MODEL         ,Author: DONOGHUE      ,Edition: 2ND 14 ,Published Date: 2014,ISBN: 9780521768672
1594,Term: Winter 18 | ,Name: PHY        245B            | ,Section: 001               | ,"Instructor: Cheng, Hsin-Chia | ",Course ID: 67681           | ,Optional                 ,STANDARD MODEL+BEYOND                  ,Author: LANGACKER     ,Edition: 2ND 17 ,Published Date: 2017,ISBN: 9781498763219
1595,Term: Winter 18 | ,Name: PHY        256A            | ,Section: 001               | ,"Instructor: Crutchfield, James | ",Course ID: 74886           | ,Required                 ,ELEMENTS OF INFORMATION THEORY         ,Author: COVER         ,Edition: 2ND 06 ,Published Date: 2006,ISBN: 9780471241959
1596,Term: Winter 18 | ,Name: PHY        256A            | ,Section: 001               | ,"Instructor: Crutchfield, James | ",Course ID: 74886           | ,Required                 ,NONLINEAR DYNAMICS+CHAOS               ,Author: STROGATZ      ,Edition: 2ND 15 ,Published Date: 2015,ISBN: 9780813349107
1597,Term: Winter 18 | ,Name: PLS        101             | ,Section: 001               | ,"Instructor: Hijmans, Robert | ",Course ID: 68620           | ,Required                 ,ENVIRONMENT+FOOD                       ,Author: SAGE          ,Edition: 11     ,Published Date: 2011,ISBN: 9780415363129
1598,Term: Winter 18 | ,Name: POL        001             | ,Section: 001               | ,"Instructor: Simmons, Daniel | ",Course ID: 75029           | ,Required                 ,AMERICAN POLITICAL SYSTEM              ,Author: KOLLMAN       ,Edition: 3RD 17 ,Published Date: 2017,ISBN: 9780393283570
1599,Term: Winter 18 | ,Name: POL        003             | ,Section: ALL A             | ,"Instructor: MCKIBBEN, H | ",Course ID:                 | ,Required                 ,ESSENTIALS OF INTERNATIONAL RELATIONS  ,Author: MINGST        ,Edition: 7TH 17 ,Published Date: 2017,ISBN: 9780393283402
