,did,cid,cname
22161,23591,9333137,299 -029 -The Staff
22162,23591,9333138,"299 -030 -Crisosto, Carlos"
22163,23591,9333139,299 -031 -The Staff
22164,23591,9333140,"299 -032 -Dandekar, Abhaya"
22165,23591,9333141,299 -033 -The Staff
22166,23591,9333142,"299 -034 -Dehesh, Katayoon"
22167,23591,9333143,299 -035 -The Staff
22168,23591,9333144,"299 -036 -Dejong, Theodore"
22169,23591,9333145,299 -037 -The Staff
22170,23591,9333146,"299 -038 -Dinesh-Kumar, Savith"
22171,23591,9333147,299 -039 -The Staff
22172,23591,9333148,299 -040 -The Staff
22173,23591,9333149,299 -041 -The Staff
22174,23591,9333150,"299 -042 -Drakakaki, Georgia"
22175,23591,9333151,299 -044 -The Staff
22176,23591,9333152,"299 -046 -Dubcovsky, Jorge"
22177,23591,9333153,"299 -047 -Fiehn, Oliver"
22178,23591,9333154,"299 -048 -Fischer, Albert"
22179,23591,9333155,299 -049 -The Staff
22180,23591,9333156,"299 -050 -Gasser, Charles"
22181,23591,9333157,"299 -051 -Gaudin, Amelie"
22182,23591,9333158,"299 -052 -Gepts, Paul"
22183,23591,9333159,"299 -053 -Kasuga, Takao"
22184,23591,9333160,"299 -054 -Gilbert, Matthew"
22185,23591,9333161,"299 -055 -Gordon, Thomas"
22186,23591,9333162,"299 -056 -Gradziel, Thomas"
22187,23591,9333163,299 -057 -The Staff
22188,23591,9333164,"299 -058 -Groover, Andrew"
22189,23591,9333165,299 -059 -The Staff
22190,23591,9333166,"299 -060 -Harada, John"
22191,23591,9333167,299 -061 -The Staff
22192,23591,9333168,"299 -062 -Harmer, Stacey"
22193,23591,9333169,299 -063 -The Staff
22194,23591,9333170,"299 -064 -Hsiao, T"
22195,23591,9333171,299 -065 -The Staff
22196,23591,9333172,"299 -066 -Inoue, Kentaro"
22197,23591,9333173,299 -067 -The Staff
22198,23591,9333174,"299 -068 -Jasieniuk, Marie"
22199,23591,9333175,299 -069 -The Staff
22200,23591,9333176,"299 -070 -Jernstedt, Judy"
22201,23591,9333177,299 -071 -The Staff
22202,23591,9333178,"299 -072 -Kliebenstein, Daniel"
22203,23591,9333179,"299 -073 -Kliebenstein, Daniel"
22204,23591,9333180,"299 -074 -Labavitch, J"
22205,23591,9333181,299 -075 -The Staff
22206,23591,9333182,"299 -076 -Lagarias, J"
22207,23591,9333183,299 -077 -The Staff
22208,23591,9333184,"299 -078 -Liu, Bo"
22209,23591,9333185,299 -079 -The Staff
22210,23591,9333186,"299 -080 -Lucas, William"
22211,23591,9333187,299 -081 -The Staff
22212,23591,9333188,"299 -082 -Maloof, Julin"
22213,23591,9333189,"299 -084 -Mcdonald, Karen"
22214,23591,9333190,"299 -085 -Melotto, Maeli"
22215,23591,9333191,"299 -086 -Michelmore, Richard"
22216,23591,9333192,299 -087 -The Staff
22217,23591,9333193,"299 -088 -Murphy, Terence"
22218,23591,9333194,299 -089 -The Staff
22219,23591,9333195,"299 -091 -Neale, David"
22220,23591,9333196,299 -092 -The Staff
22221,23591,9333197,"299 -093 -Oneill, Sharman"
22222,23591,9333198,299 -094 -The Staff
22223,23591,9333199,"299 -095 -Paw U, Kyaw"
22224,23591,9333200,"299 -096 -Potter, Daniel"
22225,23591,9333201,299 -097 -The Staff
22226,23591,9333202,299 -098 -The Staff
22227,23591,9333203,"299 -099 -Powell, Ann"
22228,23591,9333204,299 -100 -The Staff
22229,23591,9333205,"299 -101 -Rejmanek, Marcel"
22230,23591,9333206,299 -102 -The Staff
22231,23591,9333207,"299 -103 -Rejmankova, Eliska"
22232,23591,9333208,299 -104 -The Staff
22233,23591,9333209,"299 -105 -Richards, James"
22234,23591,9333210,299 -106 -The Staff
22235,23591,9333211,"299 -107 -Ronald, Pamela"
22236,23591,9333212,299 -108 -The Staff
22237,23591,9333213,"299 -109 -Rose, Alan"
22238,23591,9333214,299 -110 -The Staff
22239,23591,9333215,"299 -111 -Ross-Ibarra, Jeffrey"
22240,23591,9333216,"299 -112 -Runcie, Daniel"
22241,23591,9333217,"299 -113 -Schmitt, Johanna"
22242,23591,9333218,299 -114 -The Staff
22243,23591,9333219,"299 -115 -Shackel, Kenneth"
22244,23591,9333220,299 -116 -The Staff
22245,23591,9333221,"299 -117 -Silk, M"
22246,23591,9333222,299 -118 -The Staff
22247,23591,9333223,"299 -119 -Sinha, Neelima"
22248,23591,9333224,299 -120 -The Staff
22249,23591,9333225,"299 -121 -St Clair, Dina"
22250,23591,9333226,299 -122 -The Staff
22251,23591,9333227,"299 -123 -Sundaresan, Venkates"
22252,23591,9333228,299 -124 -The Staff
22253,23591,9333229,"299 -125 -Tai, Thomas"
22254,23591,9333230,299 -126 -The Staff
22255,23591,9333231,"299 -127 -Theg, Steven"
22256,23591,9333232,299 -128 -The Staff
22257,23591,9333233,"299 -129 -Tian, Li"
22258,23591,9333234,299 -130 -The Staff
22259,23591,9333235,"299 -131 -Van Deynze, Allen"
22260,23591,9333236,299 -132 -The Staff
22261,23591,9333237,"299 -133 -Walker, Michael"
22262,23591,9333238,299 -134 -The Staff
22263,23591,9333239,"299 -135 -Yoder, John"
22264,23591,9333240,299 -136 -The Staff
22265,23591,9333241,"299 -137 -Zakharov, Florence"
22266,23591,9333242,"299 -138 -Zerbe, Philipp"
22267,23591,9333243,"299 -139 -Zwieniecki, Maciej"
22268,23591,9333244,390 -000 -The Staff
22269,23591,9333245,"390 -001 -Ledford, Joel"
22270,23591,9333246,"390 -002 -Sundaresan, Venkates"
22271,23591,9333247,390 -003 -The Staff
22272,23591,9333248,390 -004 -The Staff
22273,23591,9333249,390 -005 -The Staff
22274,23591,9333250,"390 -006 -Harada, John"
22275,23591,9333251,390 -007 -The Staff
22276,23591,9333252,390 -008 -The Staff
22277,23591,9333253,390 -009 -The Staff
22278,23591,9333254,"390 -010 -Jernstedt, Judy"
22279,43239,9379188,002 -ALL -
22280,43239,9333258,"022 -001 -Saberi-Najafi, Navid"
22281,43239,9333259,098 -000 -The Staff
22282,43239,9333260,098 -001 -The Staff
22283,43239,9333261,098 -002 -The Staff
22284,43239,9333262,098 -003 -The Staff
22285,43239,9333263,099 -000 -The Staff
22286,43239,9333264,099 -001 -The Staff
22287,43239,9333265,099 -002 -The Staff
22288,43239,9333266,099 -003 -The Staff
22289,38964,9333267,"259 -001 -Bloom, Gina"
22290,38964,9333268,"259 -002 -Vaccaro, Jeanne"
22291,38964,9333269,"259 -003 -Lemieux, Patrick"
22292,38964,9361559,"259 -004 -Kemp, Margaret"
22293,38964,9333270,270A -000 -The Staff
22294,38964,9333271,"270A -001 -Giordano, Cristiana"
22295,38964,9333272,"270A -002 -Cartwright, Ryan"
22296,38964,9333273,"270A -003 -Rossini, Jon"
22297,38964,9333274,"270A -004 -Srinivas, Smriti"
22298,38964,9333275,"270A -005 -Ravetto-Biagioli, Kr"
22299,38964,9333276,270B -000 -The Staff
22300,38964,9333277,"270B -001 -Lichtenfels, Peter"
22301,38964,9333278,"270B -002 -Hunter, Lynette"
22302,38964,9333279,"270B -003 -Drew, Glenda"
22303,38964,9333280,"270B -004 -Giordano, Cristiana"
22304,38964,9333281,"270B -005 -Heard Mollel, Daniel"
22305,38964,9333282,270C -000 -The Staff
22306,38964,9333283,"270C -001 -Hunter, Lynette"
22307,38964,9333284,"270C -002 -Rossini, Jon"
22308,38964,9333285,"270C -003 -Lichtenfels, Peter"
22309,38964,9333286,"270C -004 -Giordano, Cristiana"
22310,38964,9333287,"270C -005 -Bloom, Gina"
22311,38964,9333288,290 -000 -The Staff
22312,38964,9333289,290 -001 -The Staff
22313,38964,9333290,290 -002 -The Staff
22314,38964,9333291,290 -003 -The Staff
22315,38964,9333292,290 -004 -The Staff
22316,38964,9333293,290 -005 -The Staff
22317,38964,9333294,290 -006 -The Staff
22318,38964,9333295,290 -007 -The Staff
22319,38964,9333296,290 -008 -The Staff
22320,38964,9333297,290 -009 -The Staff
22321,38964,9333298,290 -010 -The Staff
22322,38964,9333299,290 -011 -The Staff
22323,38964,9333300,298 -000 -The Staff
22324,38964,9333301,"298 -001 -Hunter, Lynette"
22325,38964,9333302,"298 -002 -Grindstaff, Laura"
22326,38964,9333303,"298 -003 -Hunter, Lynette"
22327,38964,9333304,"298 -004 -Bloom, Gina"
22328,38964,9333305,"298 -005 -Lichtenfels, Peter"
22329,38964,9333306,"298 -006 -Dumit, Joseph"
22330,38964,9333307,298 -007 -The Staff
22331,38964,9333308,298 -008 -The Staff
22332,38964,9333309,298 -009 -The Staff
22333,38964,9333310,298 -010 -The Staff
22334,38964,9333311,298 -011 -The Staff
22335,38964,9333312,298 -012 -The Staff
22336,38964,9333313,298 -013 -The Staff
22337,38964,9333314,298 -014 -The Staff
22338,38964,9333315,298 -015 -The Staff
22339,38964,9333316,298 -016 -The Staff
22340,38964,9333317,298 -017 -The Staff
22341,38964,9333318,298 -018 -The Staff
22342,38964,9333319,298 -019 -The Staff
22343,38964,9333320,298 -020 -The Staff
22344,38964,9333321,299 -000 -The Staff
22345,38964,9333322,"299 -001 -Hunter, Lynette"
22346,38964,9333323,"299 -002 -Ravetto-Biagioli, Kr"
22347,38964,9333324,"299 -003 -Dumit, Joseph"
22348,38964,9333325,"299 -004 -Janowitz, Naomi"
22349,38964,9333326,"299 -005 -Giordano, Cristiana"
22350,38964,9333327,"299 -006 -Craig, Maxine"
22351,38964,9333328,"299 -007 -Lichtenfels, Peter"
22352,38964,9333329,"299 -008 -Heard Mollel, Daniel"
22353,38964,9333330,"299 -009 -Rossini, Jon"
22354,38964,9333331,"299 -010 -Wyman, Julie"
22355,38964,9333332,"299 -011 -Cartwright, Ryan"
22356,38964,9333333,"299 -012 -Adejunmobi, Moradewu"
22357,38964,9333334,299 -013 -The Staff
22358,38964,9333335,299 -014 -The Staff
22359,38964,9333336,299 -015 -The Staff
22360,38964,9333337,"299 -016 -Kemp, Margaret"
22361,38964,9333338,"299 -017 -Grenke, David"
22362,38964,9333339,299 -018 -The Staff
22363,38964,9333340,299 -019 -The Staff
22364,38964,9333341,"299 -020 -Kemp, Margaret"
22365,38964,9333342,299D -000 -The Staff
22366,38964,9333343,"299D -001 -Hunter, Lynette"
22367,38964,9333344,"299D -002 -Dumit, Joseph"
22368,38964,9333345,"299D -003 -Lichtenfels, Peter"
22369,38964,9333346,"299D -004 -Miller, Janis"
22370,38964,9333347,"299D -005 -Ravetto-Biagioli, Kr"
22371,38964,9333348,"299D -006 -Rossini, Jon"
22372,38964,9333349,"299D -007 -Spiller, Henry"
22373,38964,9333350,"299D -008 -Ravetto-Biagioli, Kr"
22374,38964,9333351,"299D -009 -Milburn, Colin"
22375,38964,9333352,"299D -010 -Craig, Maxine"
22376,38964,9333353,"299D -011 -Venkatesan, Archana"
22377,38964,9333354,"299D -012 -Heard Mollel, Daniel"
22378,38964,9333355,"299D -013 -Giordano, Cristiana"
22379,38964,9333356,299D -014 -The Staff
22380,38964,9333357,299D -015 -The Staff
22381,38964,9333358,299D -016 -The Staff
22382,38964,9333359,"299D -017 -Elhaik, Tarik"
22383,38964,9333360,299D -018 -The Staff
22384,38964,9333361,299D -019 -The Staff
22385,38964,9333362,299D -020 -The Staff
22386,38964,9333363,"459 -001 -Lichtenfels, Peter"
22387,38964,9333364,"459 -002 -Lichtenfels, Peter"
22388,38964,9333365,"459 -003 -Hunter, Lynette"
22389,38964,9333366,459 -004 -The Staff
22390,23594,9333367,"001 -100 -Khoo, Andrea"
22391,23594,9333368,"001 -102 -Jahn, Barbara"
22392,23594,9333369,"001 -104 -Khoo, Andrea"
22393,23594,9333370,"001 -105 -Khoo, Andrea"
22394,23594,9333371,"001 -116 -Yoder, Karen"
22395,23594,9333372,"001 -120 -Henderson, Richard"
22396,23594,9333373,"001 -124 -Doten, Steven"
22397,23594,9333374,"001 -134 -Morenc, Sara"
22398,23594,9333375,"001 -142 -Robinson, Maryclaire"
22399,23594,9333376,"001 -144 -Motekaitis, Peter"
22400,23594,9333377,"001 -150 -Robinson, Maryclaire"
22401,23594,9333378,"001 -152 -Robinson, Maryclaire"
22402,23594,9333379,"001 -164 -Wright, James"
22403,23594,9333380,"001 -165 -Deweese, Rozanne"
22404,23594,9333381,"001 -166 -Deweese, Rozanne"
22405,23594,9333382,"001 -168 -Holmes, Jamie"
22406,23594,9354564,"001 -172 -Broady, Brittany"
22407,23594,9333383,"001 -180 -Williams, Cyril"
22408,23594,9333384,"001 -186 -Williams, Cyril"
22409,23594,9333385,"001 -204 -Getchell, Adam"
22410,23594,9333386,"001 -205 -Osserman, Brian"
22411,23594,9333387,"001 -206 -Yoder, Karen"
22412,23594,9333388,"001 -210 -Nosek, Kevin"
22413,23594,9333389,"001 -212 -Johnson, Mark"
22414,23594,9333390,"001 -215 -Johnson, Mark"
22415,23594,9333391,"001 -216 -King, Dmarne"
22416,23594,9354565,"001 -222 -Deweese, Rozanne"
22417,23594,9333392,"001 -224 -Lee, Daryl"
22418,23594,9333393,"001 -228 -Acosta Jr., Lloyd"
22419,23594,9333394,"001 -230 -Conners, Daniel"
22420,23594,9333395,"001 -234 -Lee, Daryl"
22421,23594,9333396,"001 -238 -Chapla, Gregory"
22422,23594,9333397,"001 -242 -Chapla, Gregory"
22423,23594,9333398,"001 -244 -Chapla, Gregory"
22424,23594,9333399,"001 -250 -Khoo, Andrea"
22425,23594,9333400,"001 -252 -Khoo, Andrea"
22426,23594,9333401,"001 -266 -Shaffer, Dwayne"
22427,23594,9333402,"001 -268 -Shaffer, Dwayne"
22428,23594,9333403,"001 -269 -Shaffer, Dwayne"
22429,23594,9333404,"001 -272 -Antipa, Alexander"
22430,23594,9333405,"001 -273 -Antipa, Alexander"
22431,23594,9333406,"001 -276 -Henderson, Richard"
22432,23594,9333407,"001 -277 -Henderson, Richard"
22433,23594,9333408,"001 -279 -Graves, Yajun"
22434,23594,9333409,"001 -280 -Graves, Yajun"
22435,23594,9333410,"001 -282 -Graves, Yajun"
22436,23594,9333411,"001 -283 -Holmes, Jamie"
22437,23594,9333412,"001 -284 -Holmes, Jamie"
22438,23594,9333413,"001 -286 -Holmes, Jamie"
22439,23594,9333414,"001 -287 -Lee, Daryl"
22440,23594,9333415,"001 -288 -Lee, Daryl"
22441,23594,9333416,"001 -290 -Doten, Steven"
22442,23594,9333417,"001 -292 -Holmes, Jamie"
22443,23594,9333418,"001 -300 -Chapla, Gregory"
22444,23594,9333419,"001 -304 -Deweese, Rozanne"
22445,23594,9333420,"001 -308 -Johnson, Mark"
22446,23594,9333421,"001 -310 -Johnson, Mark"
22447,23594,9333422,"001 -312 -Johnson, Mark"
22448,23594,9333423,"001 -314 -Deweese, Rozanne"
22449,23594,9333424,001 -316 -The Staff
22450,23594,9333425,001 -318 -The Staff
22451,23594,9333426,"006 -101 -Vaughn, Matthew"
22452,23594,9333427,"006 -102 -Les, James"
22453,23594,9333428,"006 -104 -Gross, Jennifer"
22454,23594,9333429,"006 -109 -Hawkins, Danny"
22455,23594,9333430,"006 -110 -Williams, Cyril"
22456,23594,9333431,"006 -111 -Temple, Anna"
22457,23594,9333432,"006 -112 -Lavallee, John"
22458,23594,9333433,"006 -113 -Broady, Brittany"
22459,23594,9333434,"006 -114 -Isidor, Suzanne"
22460,23594,9333435,"006 -116 -Shaffer, Dwayne"
22461,23594,9333436,"006 -117 -Kaufman, Twila"
22462,23594,9333437,"006 -118 -Bridges-Thorpe, Erin"
22463,23594,9333438,"006 -122 -Jahn, Barbara"
22464,23594,9333439,"006 -124 -Steidlmayer, Eric"
22465,23594,9333440,"006 -126 -Maze, William"
22466,23594,9333441,"006 -128 -Sheffield, Rahn"
22467,23594,9333442,"006 -131 -Conners, Daniel"
22468,23594,9333443,"006 -132 -Wright, James"
22469,23594,9333444,"006 -133 -Leyson, Daniel"
22470,23594,9333445,"007 -001 -Kaufman, Twila"
22471,23594,9333446,"007 -002 -Temple, Anna"
22472,23594,9333447,"007 -003 -Leyson, Daniel"
22473,23594,9333448,"007 -004 -Sheffield, Rahn"
22474,23594,9333449,"008 -001 -Robinson, Maryclaire"
22475,23594,9300000,"040 -001 -MANARA, R"
22476,23594,9299946,"044 -001 -Yoder, Karen"
22477,23594,9333450,092 -000 -The Staff
22478,23594,9333451,"092 -001 -Adams, Carissa"
22479,23594,9333452,"092 -002 -Biggs, G."
22480,23594,9333453,"092 -003 -Bronzan, Stephen"
22481,23594,9333454,092 -004 -The Staff
22482,23594,9333455,092 -005 -The Staff
22483,23594,9333456,"092 -006 -Chapla, Gregory"
22484,23594,9333457,"092 -007 -Doten, Steven"
22485,23594,9333458,"092 -008 -Deyoung, Kathleen"
22486,23594,9333459,092 -009 -The Staff
22487,23594,9333460,"092 -010 -Fastenau, Henry"
22488,23594,9333461,092 -011 -The Staff
22489,23594,9333462,"092 -012 -Gill-Fisher, Pamela"
22490,23594,9333463,092 -013 -The Staff
22491,23594,9333464,"092 -014 -Kaufman, Twila"
22492,23594,9333465,092 -015 -The Staff
22493,23594,9333466,"092 -016 -Hogan, Jeffery"
22494,23594,9333467,"092 -017 -Jahn, Barbara"
22495,23594,9333468,092 -018 -The Staff
22496,23594,9333469,092 -019 -The Staff
22497,23594,9333470,"092 -020 -Khoo, Andrea"
22498,23594,9333471,"092 -021 -Lee, Daryl"
22499,23594,9333472,092 -022 -The Staff
22500,23594,9333473,"092 -023 -Maze, William"
22501,23594,9333474,"092 -024 -Moroski, Michael"
22502,23594,9333475,"092 -025 -Motekaitis, Peter"
22503,23594,9333476,"092 -026 -Nosek, Kevin"
22504,23594,9333477,"092 -027 -Nunes, G"
22505,23594,9333478,"092 -028 -Varnum, Lisa"
22506,23594,9333479,"092 -029 -Robinson, Maryclaire"
22507,23594,9333480,"092 -030 -Shaffer, Dwayne"
22508,23594,9333481,"092 -031 -Simpson, Sanford"
22509,23594,9333482,"092 -032 -Vochatzer, Deanne"
22510,23594,9333483,"092 -033 -Vaughn, Matthew"
22511,23594,9333484,"092 -034 -Williams, Cyril"
22512,23594,9333485,"092 -035 -Weidner, W"
22513,23594,9333486,"092 -036 -Wright, James"
22514,23594,9333487,092 -037 -The Staff
22515,23594,9333488,"092 -038 -Peters, Rex"
22516,23594,9333489,092 -039 -The Staff
22517,23594,9333490,092 -040 -The Staff
22518,23594,9333491,092 -041 -The Staff
22519,23594,9333492,"092 -042 -Tirapelle, Alex"
22520,23594,9333493,097T -000 -The Staff
22521,23594,9333494,"097T -001 -Adams, Carissa"
22522,23594,9333495,"097T -002 -Biggs, G."
22523,23594,9333496,"097T -003 -Bronzan, Stephen"
22524,23594,9333497,"097T -004 -Abeyta, Desralee"
22525,23594,9333498,"097T -005 -Chapla, Gregory"
22526,23594,9333499,"097T -006 -Chou, Ping"
22527,23594,9333500,"097T -007 -Clink, Gregory"
22528,23594,9333501,"097T -008 -Deyoung, Kathleen"
22529,23594,9333502,"097T -009 -Doten, Steven"
22530,23594,9333503,"097T -010 -Daft, Kevin"
22531,23594,9333504,097T -011 -The Staff
22532,23594,9333505,"097T -012 -Holmes, Jamie"
22533,23594,9333506,097T -013 -The Staff
22534,23594,9333507,"097T -014 -Graves, Yajun"
22535,23594,9333508,097T -015 -The Staff
22536,23594,9333509,"097T -016 -Gross, Jennifer"
22537,23594,9333510,"097T -017 -Jahn, Barbara"
22538,23594,9333511,097T -018 -The Staff
22539,23594,9333512,097T -019 -The Staff
22540,23594,9333513,"097T -020 -Khoo, Andrea"
22541,23594,9333514,"097T -021 -Lee, Daryl"
22542,23594,9333515,"097T -022 -Antipa, Alexander"
22543,23594,9333516,"097T -023 -Maze, William"
22544,23594,9333517,"097T -024 -Morenc, Sara"
22545,23594,9333518,"097T -025 -Motekaitis, Peter"
22546,23594,9333519,"097T -026 -Manara, Ronald"
22547,23594,9333520,"097T -027 -Watts, Robert"
22548,23594,9333521,"097T -028 -Mild, Eric"
22549,23594,9333522,"097T -029 -Robinson, Maryclaire"
22550,23594,9333523,"097T -030 -Shaffer, Dwayne"
22551,23594,9333524,"097T -031 -Simpson, Sanford"
22552,23594,9333525,"097T -032 -Vochatzer, Deanne"
22553,23594,9333526,"097T -033 -Vochatzer, Jon"
22554,23594,9333527,"097T -034 -Williams, Cyril"
22555,23594,9333528,"097T -035 -Tirapelle, Alex"
22556,23594,9333529,"097T -036 -Wright, James"
22557,23594,9333530,"097T -037 -Yoder, Karen"
22558,23594,9333531,097T -038 -The Staff
22559,23594,9333532,"097T -039 -Nosek, Kevin"
22560,23594,9333533,"097T -040 -Antipa, Alexander"
22561,23594,9333534,"097T -041 -Weidner, W"
22562,23594,9333535,"097T -042 -Vaughn, Matthew"
22563,23594,9333536,097TC -000 -The Staff
22564,23594,9333537,"097TC -001 -Adams, Carissa"
22565,23594,9333538,"097TC -002 -Biggs, G."
22566,23594,9333539,"097TC -003 -Bronzan, Stephen"
22567,23594,9333540,097TC -004 -The Staff
22568,23594,9333541,097TC -005 -The Staff
22569,23594,9333542,"097TC -006 -Chapla, Gregory"
22570,23594,9333543,"097TC -007 -Clink, Gregory"
22571,23594,9333544,"097TC -008 -Deyoung, Kathleen"
22572,23594,9333545,097TC -009 -The Staff
22573,23594,9333546,"097TC -010 -Fastenau, Henry"
22574,23594,9333547,097TC -011 -The Staff
22575,23594,9333548,"097TC -012 -Gill-Fisher, Pamela"
22576,23594,9333549,097TC -013 -The Staff
22577,23594,9333550,"097TC -014 -Goldbar, Ray"
22578,23594,9333551,097TC -015 -The Staff
22579,23594,9333552,"097TC -016 -Hogan, Jeffery"
22580,23594,9333553,"097TC -017 -Jahn, Barbara"
22581,23594,9333554,097TC -018 -The Staff
22582,23594,9333555,097TC -019 -The Staff
22583,23594,9333556,"097TC -020 -Khoo, Andrea"
22584,23594,9333557,"097TC -021 -Lee, Daryl"
22585,23594,9333558,097TC -022 -The Staff
22586,23594,9333559,"097TC -023 -Maze, William"
22587,23594,9333560,"097TC -024 -Moroski, Michael"
22588,23594,9333561,"097TC -025 -Motekaitis, Peter"
22589,23594,9333562,097TC -026 -The Staff
22590,23594,9333563,"097TC -027 -Nunes, G"
22591,23594,9333564,097TC -028 -The Staff
22592,23594,9333565,"097TC -029 -Robinson, Maryclaire"
22593,23594,9333566,"097TC -030 -Shaffer, Dwayne"
22594,23594,9333567,"097TC -031 -Simpson, Sanford"
22595,23594,9333568,"097TC -032 -Vochatzer, Deanne"
22596,23594,9333569,"097TC -033 -Vochatzer, Jon"
22597,23594,9333570,"097TC -034 -Williams, Cyril"
22598,23594,9333571,"097TC -035 -Williams, Suzanne"
22599,23594,9333572,"097TC -036 -Wright, James"
22600,23594,9333573,097TC -037 -The Staff
22601,23594,9333574,097TC -038 -The Staff
22602,23594,9333575,097TC -039 -The Staff
22603,23594,9333576,097TC -040 -The Staff
22604,23594,9333577,097TC -041 -The Staff
22605,23594,9333578,097TC -042 -The Staff
22606,23594,9333579,098 -000 -The Staff
22607,23594,9333580,"098 -001 -Adams, Carissa"
22608,23594,9333581,"098 -002 -Biggs, G."
22609,23594,9333582,"098 -003 -Bronzan, Stephen"
22610,23594,9333583,098 -004 -The Staff
22611,23594,9333584,098 -005 -The Staff
22612,23594,9333585,"098 -006 -Chapla, Gregory"
22613,23594,9333586,"098 -007 -Clink, Gregory"
